MODEL,CHANNEL,CHANNEL_ROLE,QUALITY,SHOCK,HORIZON_MONTHS,OUTCOME,COVARIANCE,PARAMETER,TARGET_PARAMETER,COEFFICIENT,STD_ERROR,TEST_STATISTIC,P_VALUE,SIGNIFICANCE,CI_LOWER_95,CI_UPPER_95,EXPECTED_SIGN,EXPECTED_SIGN_MATCH,N_OBSERVATIONS,N_ETFS,N_MONTHS,N_POSITIVE_SHOCK_MONTHS,R_SQUARED,ADJ_R_SQUARED,COEFFICIENT_WITH_STARS
INTERNAL_FINANCIAL_CAPACITY_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,-0.0158481050175683,0.009103274443864743,-1.7409235671510828,0.09566629271572547,*,-0.034727140716438384,0.003030930681301787,POSITIVE,0.0,1639,23,186,17,0.0656321974458618,0.04938232261883335,-0.015848*
INTERNAL_FINANCIAL_CAPACITY_MAIN_CPU_AND_VIX_STRESS_6M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,-0.0158481050175683,0.0,,,,-0.0158481050175683,-0.0158481050175683,POSITIVE,0.0,1639,23,186,17,0.0656321974458618,0.04938232261883335,-0.015848
INTERNAL_FINANCIAL_CAPACITY_MAIN_CPU_AND_VIX_STRESS_6M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MAIN,CPU_AND_VIX_STRESS,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,-0.020392014617811104,0.00889090583881122,-2.2935812151776953,0.03173623084716271,**,-0.03883062478619234,-0.001953404449429867,POSITIVE,0.0,1639,23,186,17,0.6979346802544931,0.6539979064733284,-0.020392**
INTERNAL_FINANCIAL_CAPACITY_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,0.0015246210574276428,0.017434278428104466,0.08744962194534635,0.9304118798671405,,-0.03287853529985608,0.035927777414711363,POSITIVE,1.0,1501,23,180,15,0.10407466784609609,0.08703260989751638,0.001525
INTERNAL_FINANCIAL_CAPACITY_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,0.0015246210574276428,0.014724907992555207,0.10354027734492323,0.9184722632311233,,-0.029012969055697328,0.032062211170552614,POSITIVE,1.0,1501,23,180,15,0.10407466784609609,0.08703260989751638,0.001525
INTERNAL_FINANCIAL_CAPACITY_MAIN_CPU_AND_VIX_STRESS_12M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,0.0015246210574276428,0.0,,,,0.0015246210574276428,0.0015246210574276428,POSITIVE,1.0,1501,23,180,15,0.10407466784609609,0.08703260989751638,0.001525
INTERNAL_FINANCIAL_CAPACITY_MAIN_CPU_AND_VIX_STRESS_12M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MAIN,CPU_AND_VIX_STRESS,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MAIN,-0.0021486808784226853,0.016903369178070466,-0.12711553867085087,0.9000036529317605,,-0.03720412297366203,0.032906761216816655,POSITIVE,0.0,1501,23,180,15,0.6878888570900339,0.6393168610439528,-0.002149
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_1M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_DATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,3.8044109678454785e-05,0.003312023150313707,0.011486667801476972,0.9908544017516165,,-0.006520092521080241,0.006596180740437151,POSITIVE,1.0,556,13,120,62,0.10574771593257803,0.07577277903646329,0.000038
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_1M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,3.8044109678454785e-05,0.0042405392529498475,0.008971526357641932,0.9929892791921283,,-0.009201297219356157,0.009277385438713067,POSITIVE,1.0,556,13,120,62,0.10574771593257803,0.07577277903646329,0.000038
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_1M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,3.8044109678454785e-05,0.0,,,,3.8044109678454785e-05,3.8044109678454785e-05,POSITIVE,1.0,556,13,120,62,0.10574771593257803,0.07577277903646329,0.000038
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_1M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,0.000714090991805783,0.0040615629632417246,0.1758167971956868,0.8633699055508076,,-0.008135294501006533,0.009563476484618097,POSITIVE,1.0,556,13,120,62,0.7817689087277443,0.7136684263449127,0.000714
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_3M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,CLUSTER_DATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.003156181738071603,0.005633182222002709,-0.5602839769222869,0.5763390283300445,,-0.014310445159918597,0.007998081683775391,POSITIVE,0.0,556,13,120,62,0.12621006596053264,0.09692101789217056,-0.003156
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_3M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.003156181738071603,0.007359238534167435,-0.4288734117555911,0.6756136287464216,,-0.01919058507289706,0.012878221596753852,POSITIVE,0.0,556,13,120,62,0.12621006596053264,0.09692101789217056,-0.003156
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_3M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.003156181738071603,0.0,,,,-0.003156181738071603,-0.003156181738071603,POSITIVE,0.0,556,13,120,62,0.12621006596053264,0.09692101789217056,-0.003156
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_3M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,3,CUM_RETURN_LEAD3,CLUSTER_ETF,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.0023832693527960514,0.006695375164914241,-0.3559575519061415,0.7280517037365147,,-0.016971238661546536,0.012204699955954433,POSITIVE,0.0,556,13,120,62,0.7640652996213956,0.6904402867372921,-0.002383
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_6M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,6,CUM_RETURN_LEAD6,CLUSTER_DATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.0028723147804786435,0.009315780218762146,-0.30832788161894914,0.7583719248210118,,-0.021318490040749573,0.015573860479792284,POSITIVE,0.0,556,13,120,62,0.13377789349851343,0.10474251562695513,-0.002872
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_6M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.0028723147804786435,0.012217706628278742,-0.23509443039256392,0.818099349938326,,-0.0294924107312827,0.023747781170325413,POSITIVE,0.0,556,13,120,62,0.13377789349851343,0.10474251562695513,-0.002872
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_6M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.0028723147804786435,0.0,,,,-0.0028723147804786435,-0.0028723147804786435,POSITIVE,0.0,556,13,120,62,0.13377789349851343,0.10474251562695513,-0.002872
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_6M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,6,CUM_RETURN_LEAD6,CLUSTER_ETF,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.002709052620481371,0.009619230539834624,-0.28162882771785047,0.7830258658771965,,-0.02366755553219987,0.01824945029123713,POSITIVE,0.0,556,13,120,62,0.7127425089646262,0.6231018734642259,-0.002709
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_12M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_DATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.015571073608450293,0.018079218616684187,-0.8612691697903756,0.3908219080576231,,-0.05136973215778466,0.020227584940884072,POSITIVE,0.0,556,13,120,62,0.20073890718473641,0.17394803256523028,-0.015571
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_12M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.015571073608450293,0.027640175024695835,-0.5633493128946511,0.58357062659374,,-0.07579384156650527,0.04465169434960469,POSITIVE,0.0,556,13,120,62,0.20073890718473641,0.17394803256523028,-0.015571
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_12M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.015571073608450293,0.02383294099985301,-0.6533425148220829,0.5135354895750013,,-0.06228363796816219,0.031141490751261602,POSITIVE,0.0,556,13,120,62,0.20073890718473641,0.17394803256523028,-0.015571
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_SHOCK_12M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_SHOCK,12,CUM_RETURN_LEAD12,CLUSTER_ETF,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_SHOCK_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.017220457801678645,0.034012297108100865,-0.5063009342458428,0.6218184272034825,,-0.09132688710726239,0.05688597150390509,POSITIVE,0.0,556,13,120,62,0.5758562374915557,0.44349931869459436,-0.017220
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_1M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_DATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.0064482293263552985,0.004393649921035518,-1.467624740761218,0.14385959531407727,,-0.015114827617445724,0.002218368964735127,POSITIVE,0.0,2080,26,191,19,0.05041783803106337,0.03604427991532266,-0.006448
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_1M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_ETF,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.0064482293263552985,0.0027782918379851353,-2.3209330417324567,0.0287375312419794,**,-0.012170228477485504,-0.0007262301752250936,POSITIVE,0.0,2080,26,191,19,0.05041783803106337,0.03604427991532266,-0.006448**
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_1M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.0064482293263552985,0.0,,,,-0.0064482293263552985,-0.0064482293263552985,POSITIVE,0.0,2080,26,191,19,0.05041783803106337,0.03604427991532266,-0.006448
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_1M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,1,ETF_RETURN_LEAD1,CLUSTER_ETF,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.00544204956635647,0.0028411461283845358,-1.9154416282878057,0.06694218151327103,*,-0.011293499551770192,0.00040940041905725144,POSITIVE,0.0,2080,26,191,19,0.706161606149089,0.6720933865721717,-0.005442*
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_3M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_DATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.02676159789587433,0.008846662061291352,-3.025050319596805,0.0028337217570107735,***,-0.04421307809628883,-0.009310117695459832,POSITIVE,0.0,2028,26,189,18,0.04548337455614271,0.030658717547746073,-0.026762***
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_3M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_ETF,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.02676159789587433,0.012600001310058844,-2.123936120110558,0.04374660549151897,**,-0.05271178635868258,-0.0008114094330660855,POSITIVE,0.0,2028,26,189,18,0.04548337455614271,0.030658717547746073,-0.026762**
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_3M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.02676159789587433,0.011678623292553113,-2.291502793222117,0.02193435050686319,**,-0.049651699549278436,-0.00387149624247023,POSITIVE,0.0,2028,26,189,18,0.04548337455614271,0.030658717547746073,-0.026762**
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_3M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,3,CUM_RETURN_LEAD3,CLUSTER_ETF,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.025140348987939,0.012451144983881314,-2.019119448089678,0.0543198275598462,*,-0.050783962108163404,0.0005032641322854012,POSITIVE,0.0,2028,26,189,18,0.5912216371138708,0.5429709092276978,-0.025140*
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_6M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_DATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.06278908580537879,0.012980955203092821,-4.837015829961324,2.7660503822709064e-06,***,-0.08839882219867057,-0.037179349412087,POSITIVE,0.0,1950,26,186,15,0.05480584169329894,0.039528980949030124,-0.062789***
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_6M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_ETF,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.06278908580537879,0.03132298291787458,-2.004569167949453,0.05595394174414175,*,-0.12729997671197446,0.001721805101216889,POSITIVE,0.0,1950,26,186,15,0.05480584169329894,0.039528980949030124,-0.062789*
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_6M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.06278908580537879,0.02818849180478614,-2.227472340138389,0.025915722403441897,**,-0.11803852974275962,-0.007539641867997951,POSITIVE,0.0,1950,26,186,15,0.05480584169329894,0.039528980949030124,-0.062789**
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_6M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,6,CUM_RETURN_LEAD6,CLUSTER_ETF,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.05616294574585935,0.028768600132144773,-1.9522307476860974,0.06219623383406818,*,-0.11541298682675513,0.0030870953350364203,POSITIVE,0.0,1950,26,186,15,0.5189812272403993,0.4605836662206779,-0.056163*
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_12M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_DATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.08643141680259998,0.019565001239007025,-4.417654552982109,1.7240994824943612e-05,***,-0.1250391400606477,-0.047823693544552265,POSITIVE,0.0,1794,26,180,9,0.11069817709004792,0.09505211777664924,-0.086431***
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_12M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_ETF,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.08643141680259998,0.020570832090358003,-4.201649035048624,0.000294746398962615,***,-0.128797838554907,-0.04406499505029297,POSITIVE,0.0,1794,26,180,9,0.11069817709004792,0.09505211777664924,-0.086431***
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_12M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,TWO_WAY_CLUSTER,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.08643141680259998,0.0,,,,-0.08643141680259998,-0.08643141680259998,POSITIVE,0.0,1794,26,180,9,0.11069817709004792,0.09505211777664924,-0.086431
INTERNAL_FINANCIAL_CAPACITY_MODERATE_EXTREME_CPU_REGIME_12M_ETF_MONTH_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,EXTREME_CPU_REGIME,12,CUM_RETURN_LEAD12,CLUSTER_ETF,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,EXTREME_CPU_REGIME_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.08376090027175018,0.017216568451823046,-4.865133287515307,5.2847724606226594e-05,***,-0.1192190867443959,-0.04830271379910446,POSITIVE,0.0,1794,26,180,9,0.5256094683735162,0.46436887707412755,-0.083761***
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_AND_VIX_STRESS_1M_ETF_FE_CLUSTER_DATE,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,CLUSTER_DATE,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.006072839963103612,0.0047103054796874,-1.2892666917871825,0.19887272470700867,,-0.015364050267622244,0.003218370341415022,POSITIVE,0.0,2080,26,191,17,0.07712312574724478,0.06315379806080168,-0.006073
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_AND_VIX_STRESS_1M_ETF_FE_CLUSTER_ETF,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,CLUSTER_ETF,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.006072839963103612,0.004804411484245897,-1.264013289248227,0.21788430551049803,,-0.01596771063819873,0.0038220307119915054,POSITIVE,0.0,2080,26,191,17,0.07712312574724478,0.06315379806080168,-0.006073
INTERNAL_FINANCIAL_CAPACITY_MODERATE_CPU_AND_VIX_STRESS_1M_ETF_FE_TWO_WAY_CLUSTER,INTERNAL_FINANCIAL_CAPACITY,PRIMARY,MODERATE,CPU_AND_VIX_STRESS,1,ETF_RETURN_LEAD1,TWO_WAY_CLUSTER,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,CPU_AND_VIX_STRESS_X_INTERNAL_FINANCIAL_CAPACITY_MODERATE,-0.006072839963103612,0.0,,,,-0.006072839963103612,-0.006072839963103612,POSITIVE,0.0,2080,26,191,17,0.07712312574724478,0.06315379806080168,-0.006073
